stock_code,corp_code,corp_name
084730,00438036,팅크웨어
084810,00507257,아이알디
084850,00579980,아이티엠반도체
084870,00409672,티비에이치글로벌
084990,00359395,헬릭스미스
085310,00172228,엔케이
085370,00549925,루트로닉
085450,00543073,굿앤리치부동산공경매투자회사1호
085620,00112332,미래에셋생명
085660,00525679,차바이오텍
085670,00493510,뉴프렉스
085680,00540021,모빌탑
085810,00364254,알티캐스트
085910,00447928,네오티스
085980,00461690,세화피앤씨
085990,00480905,영찬테크
086040,00447502,바이오톡스텍
086060,00491053,진바이오텍
086080,00364111,다이노나
086200,00413824,제이앤유글로벌
086220,00523176,광동헬스바이오
086250,00166333,화신테크
086280,00360595,현대글로비스
086390,00540447,유니테스트
086450,00114808,동국제약
086460,00548519,큐러블
086520,00536541,에코프로
086670,00524786,비엠티
086710,00132202,선진뷰티사이언스
086720,00543523,코크렙제7호위탁관리부동산투자회사
086790,00547583,하나금융지주
086820,00560982,바이오솔루션
086830,00317830,신양오라컴디스플레이
086890,00526872,이수앱지스
086900,00580199,메디톡스
086960,00445841,MDS테크
086980,00303794,쇼박스
087010,00415868,펩트론
087220,00454265,스틸플라워
087260,00556615,모바일어플라이언스
087600,00495086,픽셀플러스
087730,00496225,이엠네트웍스
088010,00548865,동북아21호선박투자회사
088020,00540304,네이쳐글로벌
088130,00489243,동아엘텍
088260,00544452,이리츠코크렙
088280,00561723,쏘닉스
088290,00409140,이원컴포텍
088340,00407294,유라클
088350,00113058,한화생명
088390,00494476,이녹스
088510,00554468,굿앤리치부동산공경매투자회사2호
088700,00450214,마이스코
088790,00557933,진도
088800,00556907,에이스테크
088810,00560991,맥스브로
088910,00228712,동우팜투테이블
088960,00355821,씨티엘테크
088980,00435297,맥쿼리인프라
089010,00371485,켐트로닉스
089030,00535676,테크윙
089140,00416414,넥스턴앤롤코리아
089150,00441447,케이씨티
089170,00557067,동북아27호선박투자회사
089180,00557058,동북아28호선박투자회사
089190,00557049,동북아29호선박투자회사
089200,00557030,동북아30호선박투자회사
089230,00519252,THE E&M
089240,00535588,네오세미테크
089470,00357935,HDC현대EP
089480,00220181,평산
089530,00458562,에이티세미콘
089590,00555874,제주항공
089600,00486097,KT나스미디어
089790,00365457,제이티
089850,00592653,유비벨록스
089860,00545716,롯데렌탈
089890,00365934,코세스
089970,00544577,브이엠
089980,00181299,상아프론테크
090080,00573579,평화산업
090090,00581000,디앤샵
090120,00491336,잘만테크
090150,00365624,아이윈
090350,00583442,노루페인트
090360,00536523,로보스타
090370,00442835,메타랩스
090410,00454937,덕신이피씨
090430,00583424,아모레퍼시픽
090460,00447609,비에이치
090470,00493185,제이스텍
090540,00560025,코크렙제8호위탁관리부동산투자회사
090710,00540429,휴림로봇
090730,00163789,심팩메탈
090740,00495554,와이앤넥스트
090850,00656951,현대이지웰
090970,00580603,코리아퍼시픽01호선박투자회사
090980,00580612,코리아퍼시픽02호선박투자회사
090990,00580621,코리아퍼시픽03호선박투자회사
091000,00580630,코리아퍼시픽04호선박투자회사
091090,00585219,세원이앤씨
091120,00541163,이엠텍
091270,00612115,유디피
091340,00580667,S&K폴리텍
091440,00560122,한울소재과학
091580,00480783,상신이디피
091590,00108001,남화토건
091690,00543231,디지텍시스템스
091700,00490151,파트론
091810,00671376,티웨이항공
091970,00542074,나노캠텍
091990,00554024,셀트리온헬스케어
092040,00545734,아미코젠
092070,00569691,디엔에프
092130,00634728,이크레더블
092190,00488402,서울바이오시스
092200,00112165,디아이씨
092220,00589127,KEC
092230,00587466,KPX홀딩스
092300,00367455,현우산업
092440,00106614,기신정기
092460,00528515,한라IMS
092590,00578325,럭스피아
092600,00537337,앤씨앤
092630,00587101,바다로3호선박투자회사
092730,00551920,네오팜
092780,00117726,DYP
092790,00220613,넥스틸
092870,00611736,엑시콘
092970,00586652,거북선1호선박투자회사
093050,00593032,LF
093190,00478900,빅솔론
093230,00480950,이아이디
093240,00441243,형지엘리트
093320,00603348,케이아이엔엑스
093370,00595191,후성
093380,00155373,풍강
093400,00592583,코리아퍼시픽05호선박투자회사
093410,00592592,코리아퍼시픽06호선박투자회사
093510,00521433,엔지브이아이
093520,00596677,매커스
093640,00536888,케이알엠
093730,00593519,동북아31호선박투자회사
093820,00596066,한국베트남15-1유전해외자원개발투자회사
093920,00445799,서원인텍
094170,00695969,동운아나텍
094190,00379016,이엘케이
094280,00414850,효성 ITX
094360,00579971,칩스앤미디어
094480,00587457,갤럭시아머니트리
094520,00597764,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호
094700,00530796,미성포리테크
094800,00600013,맵스리얼티
094820,00485177,일진파워
094840,00599957,슈프리마에이치큐
094850,00606770,참좋은여행
094860,00599106,네오리진
094940,00537832,푸른기술
094950,00617299,GB블루오션베트남주식혼합형투자회사1호
094970,00533508,제이엠티
095190,00526951,이엠코리아
095270,00526696,웨이브일렉트로
095300,00447478,엔에스브이
095340,00572905,ISC
095500,00526836,미래나노텍
095570,00365387,AJ네트웍스
095610,00524421,테스
095660,00628860,네오위즈
095700,00545929,제넥신
095720,00628189,웅진씽크빅
095910,00585538,에스에너지
096040,00480756,이트론
096240,00525882,크레버스
096250,00351427,와이즈넛
096300,00626710,한국월드와이드베트남부동산개발특별자산1호투자회사
096350,00177870,대창솔루션
096530,00788773,씨젠
096610,00516246,알에프세미
096630,00573269,에스코넥
096640,00609315,멜파스
096690,00608839,에이루트
096760,00632304,JW홀딩스
096770,00631518,SK이노베이션
096870,00540571,엘디티
097230,00633835,HJ중공업
097520,00564562,엠씨넥스
097780,00562360,에코볼트
097800,00536286,윈팩
097870,00367385,효성오앤비
097950,00635134,CJ제일제당
098070,00404941,한텍
098120,00568188,마이크로컨텍솔
098150,00634959,한국월드와이드아시아태평양특별자산1호투자회사
098400,00595243,엔스퍼트
098460,00579999,고영
098660,00612188,에스티오
099190,00550994,아이센스
099210,00637114,코리아퍼시픽07호선박투자회사
099220,00574611,SDN
099320,00449254,쎄트렉아이
099340,00647883,하나유비에스암바토비니켈해외자원개발1호
099350,00647935,하나유비에스암바토비니켈해외자원개발2호
099390,00642897,브레인즈컴퍼니
099410,00526678,동방선기
099430,00636656,바이오플러스
099440,00580056,스맥
099520,00627029,DGI
099660,00599887,신텍
099750,00490090,이지케어텍
099830,00232496,씨그널엔터테인먼트그룹
100030,00641171,인지소프트
100090,00480367,SK오션플랜트
100120,00609324,뷰웍스
100130,00415594,동국S&C
100220,00520887,비상교육
100250,00646732,진양홀딩스
100590,00364740,머큐리
100660,00166528,서암기계공업
100700,00362201,세운메디칼
100790,00340096,미래에셋벤처투자
100840,00648721,SNT에너지
101000,00618410,KS인더스트리
101060,00650629,SBS미디어홀딩스
101140,00652423,인바이오젠
101160,00580065,월덱스
101170,00567222,우림피티에스
101240,00520610,씨큐브
101330,00498001,모베이스
101360,00619640,에코앤드림
101380,00648688,거북선2호선박투자회사
101390,00609634,아이엠
101400,00641393,엔시트론
101490,00411048,에스앤에스텍
101530,00428321,해태제과식품
101670,00527491,하이드로리튬
101680,00257732,한국정밀기계
101730,00643656,위메이드맥스
101790,00647917,케이알제2호개발전문위탁관리부동산투자회사
101930,00482426,인화정공
101970,00450931,우양에이치씨
101990,00679730,파브코
102000,00648697,거북선3호선박투자회사
102120,00591441,어보브반도체
102210,00299358,트레스
102260,00679314,동성케미컬
102280,00681142,쌍방울
102370,00668600,케이옥션
102460,00145598,이연제약
102710,00530185,이엔에프테크놀로지
102940,00525642,코오롱생명과학
102950,00677334,아하
103130,00609485,웅진에너지
103140,00684714,풍산
103150,00684547,하이트맥주
103160,00684732,풀무원식품
103230,00137012,에스앤더블류
103590,00683469,일진전기
103650,00678281,에이치앤아이
103660,00762377,씨앗
103840,00486875,우양
104040,00442905,대성파인텍
104110,00686068,신성이엔지
104120,00686147,신성에프에이
104200,00645089,NHN벅스
104460,00602136,디와이피엔에프
104480,00693554,티케이케미칼
104540,00541437,코렌텍
104620,00632845,노랑풍선
104700,00687711,한국철강
104830,00623661,원익머트리얼즈
105070,00579379,금강제강
105330,00606664,케이엔더블유
105380,00686970,다산자기관리부동산투자회사
105550,00766106,엣지파운드리
105560,00688996,KB금융
105630,00728638,한세실업
105740,00533003,디케이락
105760,00862312,포스뱅크
105840,00173944,우진
106080,00542898,케이이엠텍
106190,00409964,하이텍팜
106240,00755739,파인테크닉스
106520,00536329,노블엠앤비
107590,00706715,미원홀딩스
107600,00862880,새빗켐
107640,00474588,한중엔시에스
108070,00721981,삼성디지털이미징
108230,00531917,톱텍
108320,00525934,LX세미콘
108380,00111193,대양전기공업
108490,00946030,로보티즈
108670,00759513,LX하우시스
108790,00598587,인터파크
108860,00666064,셀바스AI
108890,00697329,거북선4호선박투자회사
109070,00753643,주성코퍼레이션
109080,00660291,옵티시스
109610,00535481,에스와이
109670,00492706,씨싸이트
109740,00530121,디에스케이
109820,00552992,진매트릭스
109860,00118284,동일금속
109960,00653194,앱토크롬
110020,00632793,전진바이오팜
110310,00676380,모린스
110500,00653990,유니드코리아
110570,00636045,넥솔론
110660,00555740,툴코리아
110790,00522007,크리스에프앤씨
110990,00576798,디아이티
111110,00226316,호전실업
111380,00367710,동인기연
111610,00609254,세왕
111710,00245694,남화산업
111770,00776820,영원무역
111820,00689418,지유온
111870,00125965,케이에이치미래물산
112040,00444329,위메이드
112190,00366517,KC산업
112240,00450339,에스에프씨
112290,00619507,와이씨켐
112610,00670340,씨에스윈드
113810,00576789,디젠스
114090,00557508,GKL
114120,00618401,크루셜텍
114130,00778040,거북선5호선박투자회사
114140,00778059,거북선6호선박투자회사
114190,00100601,강원에너지
114410,00359641,현대푸드시스템
114450,00532059,그린생명과학
114570,00673976,지스마트글로벌
114630,00663669,폴라리스우노
114810,00625942,한솔아이원스
114840,00692254,아이패밀리에스씨
114920,00414540,대주이엔티
115160,00787057,휴맥스
115180,01042650,큐리언트
115310,00491415,인포바인
115390,00561866,락앤락
115440,00664048,우리넷
115450,00552859,HLB테라퓨틱스
115480,00681249,씨유메디칼
115500,00441650,케이씨에스
115530,00660033,씨엔플러스
115570,00405959,스타플렉스
115610,00694942,이미지스
115960,00372253,연우
116100,00442631,태양기계
117580,00787376,대성에너지
117670,00605124,알파칩스
117730,00867098,티로보틱스
117930,00790501,한진해운
118000,00791209,메타케어
118990,00876908,모트렉스
119250,00693800,에프지엔개발전문자기관리부동산투자회사
119500,00188797,포메탈
119610,00604426,인터로조
119650,00797364,KC코트렐
119830,00626011,아이텍
119850,00626464,지엔씨에너지
119860,00585608,커넥트웨이브
120030,00796994,조선선재
120110,00795135,코오롱인더
120240,00250997,대정화금
120780,00673301,전우정밀
121060,00445869,유니포인트
121440,00674498,골프존홀딩스
121550,00788807,코크렙제15호기업구조조정부동산투자회사
121600,00439965,나노신소재
121800,00693651,비덴트
121850,00807397,코이즈
121890,00604815,에스디시스템
121910,00797674,대우증권그린코리아기업인수목적회사
121950,00798284,미래에셋제1호기업인수목적
122050,01181940,아이엘사이언스
122290,00798530,동양밸류오션기업인수목적
122310,00799539,제노레이
122350,00799177,삼기
122450,00657987,KX
122640,00530556,예스티
122690,00800145,서진오토모티브
122750,00803504,우리기업인수목적1호
122800,00527880,썬테크놀로지스
122830,00337296,원포유
122870,00613318,와이지엔터테인먼트
122900,00360142,아이마켓코리아
122990,00759294,와이솔
123010,00615723,알엔티엑스
123040,00259545,엠에스오토텍
123100,00569992,원익테라세미콘
123160,00804983,히든챔피언제1호기업인수목적
123260,00671437,파인넥스
123290,00802028,한국투자신성장1호기업인수목적회사
123300,00808262,부국퓨쳐스타즈기업인수목적
123330,00624998,제닉
123410,00803425,코리아에프티
123420,00815767,위메이드플레이
123550,00804114,대신증권그로쓰알파기업인수목적
123570,00616290,이엠넷
123690,00823429,한국화장품
123700,00815369,에스제이엠
123750,00821607,알톤
123840,00809429,뉴온
123860,00761952,아나패스
123890,00404701,한국자산신탁
123910,00812229,에스비아이앤솔로몬드림기업인수목적
124050,00808226,한화에스브이명장제1호기업인수목적
124500,00620868,아이티센글로벌
124560,00562245,태웅로직스
125020,00381756,티씨머티리얼즈
125210,00611912,아모그린텍
125490,00683061,한라캐스트
126340,00563518,비나텍
126560,00403632,현대퓨처넷
126600,00599595,BGF에코머티리얼즈
126640,00825223,화신정공
126680,00824659,아이비케이에스스마트에스엠이기업인수목적1호
126700,00825959,하이비젼시스템
126720,00193328,수산인더스트리
126730,00446901,코칩
126870,00638539,앤에스
126880,00442154,제이엔케이글로벌
127120,00642541,제이에스링크
127160,00806972,매직마이크로
127710,00665676,아시아경제
127980,00527002,화인써키트
128540,00870481,에코캡
128660,00829380,피제이메탈
128820,00828789,대성산업
128910,00828309,동부티에스블랙펄기업인수목적
128940,00828497,한미약품
129260,00151368,인터지스
129890,01207716,앱코
129920,00577335,대성하이텍
130500,00491938,GH신소재
130580,00606293,나이스디앤비
130660,00194947,한전산업
130740,00578538,티피씨글로벌
130960,00838421,씨제이이앤엠
131030,00831428,옵투스제약
131090,00402110,시큐브
131100,00814786,티엔엔터테인먼트
131180,00629212,딜리
131220,00608316,대한과학
131290,00372226,티에스이
131370,00838962,알서포트
131390,00785475,원익피앤이
131400,00533924,이브이첨단소재
131760,00820352,파인텍
131970,00563545,두산테스나
133750,00807555,메가엠디
133820,00661847,화인베스틸
134000,00837680,거북선7호선박투자회사
134060,00788737,이퓨쳐
134380,00855163,미원화학
134580,00608699,탑코미디어
134780,00238977,에스엠화진
134790,00852087,시디즈
135160,00657756,무송지오씨
135270,00619020,세종머티리얼즈
136150,00488244,원일티엔아이
136410,00922304,아셈스
136480,00857727,하림
136490,00855093,선진
136510,00763358,스마트솔루션즈
136540,00868705,윈스테크넷
136660,00816696,큐엠씨
137080,00362122,나래나노텍
137310,00854997,에스디바이오센서
137400,00612294,피엔티
137940,00614593,넥스트아이
137950,00664853,제이씨케미칼
138040,00860332,메리츠금융지주
138070,00577380,신진에스엠
138080,00571483,오이솔루션
138250,00406392,엔에스쇼핑
138290,00890388,지성이씨에스
138360,00808068,앤로보틱스
138440,00846396,이코리아자기관리부동산투자회사
138490,00241005,코오롱ENP
138580,01014657,비즈니스온커뮤니케이션
138610,00767628,나이벡
138690,00670085,엘아이에스
138930,00858364,BNK금융지주
139050,00656021,BF랩스
139130,00878915,iM금융지주
139170,00842479,퓨얼셀파워
139200,00855145,하이골드오션2호선박투자회사
139480,00872984,이마트
139670,00535375,키네마스터
139990,00486705,아주스틸
140070,00599285,서플러스글로벌
140290,00599489,청광건설
140410,00808022,메지온
140430,01116265,카티스
140520,00112721,대창스틸
140610,01018802,엔솔바이오사이언스
140660,00663289,위월드
140670,00858124,알에스오토메이션
140860,00244747,파크시스템스
140890,00865382,트러스와이제7호위탁관리부동산투자회사
140910,00860730,에이리츠
141000,00610083,비아트론
141020,00812362,디에스앤엘
141070,00678096,맥스로텍
141080,00842619,리가켐바이오
142210,00879020,유니트론텍
142280,00513948,녹십자엠에스
142760,00587925,모아라이프플러스
143160,00883980,아이디스
143210,00119140,핸즈코퍼레이션
143240,00857480,사람인
143540,00569646,영우디에스피
144510,01010642,지씨셀
144620,00652159,코오롱머티리얼
144630,00822572,씨아이에스
144740,00835734,피엠디아카데미
144960,00521390,뉴파워프라즈마
145020,00888347,휴젤
145170,00305941,노브랜드
145210,00453488,다이나믹디자인
145270,00861076,케이탑리츠
145720,00526599,덴티움
145990,00896285,삼양사
146060,00495633,율촌
146320,01301623,비씨엔씨
147760,00654175,피엠티
147830,00899556,제룡산업
148140,00610490,비디아이
148150,00913689,세경하이테크
148250,00915508,알엔투테크놀로지
148780,00980043,비큐AI
148930,00885906,에이치와이티씨
149010,00861100,아이케이세미콘
149130,00890333,케이비부국제1호개발전문위탁관리부동산투자회사
149300,00578130,아퓨어스
149940,00757816,모다
149950,00442048,아바텍
149980,00977641,하이로닉
150440,00990262,피노텍
150840,00661157,인트로메딕
150900,00638487,파수
151750,00665630,테라텍
151860,00366137,KG에코솔루션
151910,00653103,퓨처코어
152330,00351418,코리아오토글라스
152550,00907013,한국ANKOR유전
153360,00905316,하이골드오션3호선박투자회사
153460,00842585,네이블
153490,00815095,우리이앤엘
153710,00971726,옵티팜
154030,00867478,아시아종묘
154040,00624518,다산솔루에타
155650,00870861,와이엠씨
155660,00110608,DSR
155900,00910947,바다로19호선박투자회사
155960,00676122,지디
156100,00918222,엘앤케이바이오
156170,00974459,비앤에스미디어
158300,00563147,에스에이티
158310,00923899,참존글로벌
158380,00125628,삼목강업
158430,00595182,아톤
159010,00561732,아스플로
159580,00563837,제로투세븐
159650,00930321,하이골드오션8호국제선박투자회사
159910,00896753,에코글로우
160190,00650771,하이젠알앤엠
160350,00350491,웹솔루스
160550,00974927,NEW
160600,00818472,이큐셀
160980,00659161,싸이맥스
161000,00936787,애경케미칼
161390,00937324,한국타이어앤테크놀로지
161570,00945208,더미동
161580,00938721,필옵틱스
161890,00939331,한국콜마
162120,00886792,루켄테크놀러지스
162300,00958664,신스틸
163280,01663116,에어레인
163430,01072518,디피코
163560,00939687,동일고무벨트
163730,01142075,핑거
164060,01142400,이루다
165270,00659815,금오하이텍
166090,00660750,하나머티리얼즈
166480,00989664,코아스템켐온
167380,00925453,나무기술
168330,00923792,내츄럴엔도텍
168360,00957373,펨트론
168490,00960641,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권)
169330,00877174,엠브레인
169670,00610861,코스텍시스템
170030,00164502,현대공업
170790,00492353,파이오링크
170900,00956930,동아에스티
170920,00866062,엘티씨
171010,00654272,램테크놀러지
171090,00327819,선익시스템
171120,00317104,라이온켐텍
172580,00954242,하이골드오션12호국제선박투자회사
172670,00493325,에이엘티
173130,00867849,오파스넷
173940,00925295,에프엔씨엔터
174880,00659684,장원테크
174900,00991191,앱클론
175140,00861997,휴먼테크놀로지
175250,00554352,아이큐어
175330,00980122,JB금융지주
176440,00872452,미래오토스
176560,00580180,포인트엔지니어링
176590,00666329,코나솔
176750,00867034,듀켐바이오
177350,00813389,베셀
177830,00429694,파버나인
177900,00870065,쓰리에이로직스
178320,00838005,서진시스템
178600,00910202,대동고려삼
178780,00923826,일월지엠엘
178920,00767460,PI첨단소재
179280,00970277,스탠다드펌
179290,00531829,엠아이텍
179440,00872850,비지스틸
179530,01022902,애드바이오텍
179720,00978075,머니무브
179900,00961774,유티아이
180060,00874937,탑선
180400,00995993,DXVX
180640,00983040,한진칼
181340,00861720,이즈미디어
181710,00983271,NHN
181980,00810531,자원메디칼
182360,00985686,큐브엔터
182400,00977650,엔케이젠바이오텍코리아
182690,00411905,테라셈
183190,00990165,아세아시멘트
183300,00997812,코미코
183350,00989327,엘피케이로보틱스
183410,00764807,골프존클라우드
183490,00606886,엔지켐생명과학
184230,00988364,SGA솔루션즈
185190,00830447,수프로
185280,00893923,이푸른
185490,00945457,아이진
185750,00992871,종근당
186230,00602279,그린플러스
187220,00675594,디티앤씨
187270,00925189,신화콘텍
187420,00983916,HLB제넥스
187660,01409022,페니트리움바이오
187770,00991012,판타지오
187790,00994994,나노
187870,00624509,디바이스
188040,01157846,바이오포트
188260,01305869,세니젠
189300,00664181,인텔리안테크
189330,00991298,씨이랩
189350,00965062,코셋
189540,00961136,씨티네트웍스
189690,00939942,포시에스
189700,00632331,디피앤케이
189860,00869272,서전기전
189980,00916516,흥국에프엔비
190510,00819374,나무가
190650,00304915,코리아에셋투자증권
191410,00843900,육일씨엔에쓰
191420,00926522,테고사이언스
191600,00611286,블루탑
192080,01010110,더블유게임즈
192240,00967778,나이코
192250,01003040,케이사인
192390,00910840,윈하이텍
192400,00132354,쿠쿠홀딩스
192410,00623184,오늘이엔엠
192440,00917861,슈피겐코리아
192520,01030132,경남은행
192530,01028164,광주은행
192650,00415646,드림텍
192820,01009789,코스맥스
193250,01035678,링크드
194370,00332927,제이에스코퍼레이션
194480,01008762,데브시스터즈
194510,00977696,넥스쳐
194610,01011562,우성아이비
194700,00811372,노바렉스
194860,00992312,에스와이이노베이션
195440,01113949,퓨전
195500,00770312,마니커에프앤지
195870,01032413,해성디에스
195940,01012066,HK이노엔
195990,00620558,에이비프로바이오
196170,00989619,알테오젠
196300,00808086,HLB펩
196450,01031502,코아시아씨엠
196490,00660121,디에이테크놀로지
196700,00864338,웹스
197140,00681373,디지캡
197210,00601641,리드
198080,00876643,캐프
198440,01032583,강동씨앤엘
198940,00156600,한주라이트메탈
199150,00553025,데이터스트림즈
199290,00669450,바이오프로테크
199430,00672603,케이엔알시스템
199480,01138595,뱅크웨어글로벌
199550,01161432,레이저옵텍
199730,01110058,바이오인프라
199800,00547510,툴젠
199820,00148470,제일일렉트릭
199870,00929778,배터리솔루션즈
200130,01032404,콜마비앤에이치
200230,00608802,텔콘RF제약
200350,00990819,아티스트스튜디오
200470,00667425,에이팩트
200580,01018617,메디쎄이
200670,00614478,휴메딕스
200710,00657002,에이디테크놀로지
200780,00256043,비씨월드제약
200880,01036446,서연이화
201490,00965813,미투온
202960,00541862,판도라티비
203400,00977377,에이비온
203450,00408266,유니온바이오메트릭스
203650,01038693,드림시큐리티
203690,01036367,아크솔루션스
204020,00671978,그리티
204210,01035289,스타에스엠리츠
204270,00447575,제이앤티씨
204320,01042775,HL만도
204440,01038161,대우기업인수목적2호
204610,00609661,티쓰리
204620,01042711,글로벌텍스프리
204630,01046203,스튜디오산타클로스엔터테인먼트
204650,01043871,케이티비기업인수목적1호
204690,00410678,다린
204760,01041217,현대에이블기업인수목적1호
204840,01042359,지엘팜텍
204990,00874195,코썬바이오
205100,01042085,엑셈
205290,01086812,케미메디
205470,01042979,휴마시스
205500,01042429,넥써쓰
206400,01043853,베노티앤알
206560,01021949,덱스터
206640,01046708,바디텍메드
206650,00927558,유바이오로직스
206660,01046179,골든브릿지제2호기업인수목적
206950,00756163,볼빅
207230,00959265,디와이엘엔제이
207490,00832700,에이펙스인텍
207720,01047567,엔에이치에스엘기업인수목적
207760,01047840,미스터블루
207930,01047929,에스케이제1호기업인수목적
207940,00877059,삼성바이오로직스
208140,01047415,정다운
208340,00972293,파멥신
208350,01047169,지란지교시큐리티
208370,01047451,셀바스헬스케어
208640,01049422,썸에이지
208710,01047707,포톤
208850,01116344,이비테크
208860,01084364,다산디엠씨
208870,01047716,하나머스트3호기업인수목적
208890,00876209,미래엔에듀파트너
209640,01023211,와이제이링크
210120,00550082,캔버스엔
210540,01059605,디와이파워
210610,00656340,소프트캠프
210980,00508344,SK디앤디
211050,01013694,인카금융서비스
211270,00874803,AP위성
212310,01085442,오건에코텍
212560,00876865,네오오토
212710,01208751,아이에스티이
213090,01015726,미래테크놀로지
213420,01061558,덕산네오룩스
213500,01060744,한솔제지
214150,01061327,클래시스
214180,01013311,헥토이노베이션
214260,01058101,라파스
214270,01061497,FSN
214310,00957568,로아앤코
214320,00565154,이노션
214330,00105606,금호에이치티
214370,00549891,케어젠
214390,00101664,경보제약
214420,00816544,토니모리
214430,00612489,아이쓰리시스템
214450,00970453,파마리서치
214610,01049167,롤링스톤
214680,01062867,디알텍
214870,00820389,한울비앤씨
215000,01067516,골프존
215050,01055317,비엔디생활건강
215090,01063884,솔디펜스
215100,01063990,로보로보
215200,01074862,메가스터디교육
215360,01077577,우리산업
215380,01065013,우정바이오
215480,01064069,토박스코리아
215570,01034730,크로넥스
215580,01064315,대우기업인수목적3호
215600,00919966,신라젠
215750,01065536,미래에셋제3호기업인수목적
215790,01065679,이노인스트루먼트
216050,00819073,인크로스
216080,01222867,제테마
216280,00311270,원텍
216400,00537221,인바이츠바이오코아
217190,00666204,제너셈
217270,01067808,넵튠
217320,00963000,썬테크
217330,01046391,싸이토젠
217480,01099667,에스디생명공학
217500,01068348,러셀
217590,00949161,티엠씨
217600,01070857,켐온
217620,01068658,선샤인푸드
217730,01025644,강스템바이오텍
217810,01072660,엔에이치기업인수목적7호
217820,01020843,원익피앤이
217880,00976615,틸론
217910,01139497,에스제이켐
217950,01066058,파마리서치바이오
218150,01071944,미래생명자원
218410,01078178,RFHIC
218710,01075047,키움제3호기업인수목적
219130,00617314,타이거일렉
219420,01109955,링크제니시스
219550,01089378,디와이디
219580,01080410,골든브릿지제3호기업인수목적
219750,01031229,한국비티비
219860,01087079,한화에이스기업인수목적2호
219960,01089387,유안타제2호기업인수목적
220100,01053540,퓨쳐켐
220110,01066030,드림티엔터테인먼트
220180,00793155,핸디소프트
220250,00843830,카이노스메드
220260,01089350,켐트로스
220630,01089855,맘스터치앤컴퍼니
221200,01089828,유진기업인수목적3호
221610,00493431,자안바이오
221670,01076550,주노콜렉션
221800,01026616,유투바이오
221840,00688358,하이즈항공
221950,01089961,케이비드림투게더제3호기업인수목적
221980,00370918,케이디켐
222040,00656289,코스맥스엔비티
222080,01090471,씨아이에스
222110,00962922,팬젠
222160,01037542,NPX
222390,01090301,케이비제8호기업인수목적
222420,01091054,쎄노텍
222520,01022054,솔트웍스
222670,01063237,플럼라인생명과학
222800,01095722,심텍
222810,01091382,세토피아
222980,00579139,한국맥널티
223040,01091391,교보5호기업인수목적
223220,01060735,로지스몬
223250,00916826,드림씨아이에스
223310,01075126,사토시홀딩스
224020,00878517,에스케이씨에스
224060,00530413,더코디
224090,00659435,정다운
224110,01099861,에이텍모빌리티
224760,00929228,엔에스컴퍼니
224810,00607797,엄지하우스
224880,01137897,에스지에이클라우드서비스
225190,00992543,LK삼양
225220,01062177,제놀루션
225330,00914040,씨엠에스에듀
225430,01095704,케이엠제약
225440,01094565,이베스트기업인수목적3호
225530,00568461,HC보광산업
225570,01096341,넥슨게임즈
225590,01101041,패션플랫폼
225650,01102095,쿠첸
225850,00866594,미애부
225860,01116274,엠앤씨생명과학
226320,00911955,잇츠한불
226330,01344336,신테카바이오
226340,01098792,본느
226350,00809517,아이엠텍
226360,01097906,케이에이치건설
226400,01082348,오스테오닉
226440,01101722,시스네오텍
226590,01022142,엠디바이스
226610,01051339,한국비엔씨
226850,01102800,키움제4호기업인수목적
226950,01113718,올릭스
227100,01207761,프로브잇
227420,01109690,도부
227610,01080687,아우딘퓨쳐스
227840,01108099,현대코퍼레이션홀딩스
227950,01105621,엔투텍
228180,01067242,비엘사이언스
228340,00993931,동양파일
228670,00828761,레이
228760,01108248,지노믹트리
228850,00899459,레이언스
229000,01051472,젠큐릭스
229480,01095397,줌인터넷
229500,01065785,노브메타파마
229640,01093007,LS에코에너지
230240,01108442,에치에프알
230360,01029394,에코마케팅
230400,00921475,자비스
230490,01109186,동부제4호기업인수목적
230980,01110076,비유테크놀러지
232140,01109539,와이씨
232270,01111020,케이비제9호기업인수목적
232290,01111057,에스지에이시스템즈
232330,01111570,에스케이제3호기업인수목적
232360,00318538,아스팩오일
232530,00925967,이엠티
232680,00911229,라온로보틱스
232830,01113499,아이티센피엔에스
233190,00653112,미래자원엠엘
233250,01035942,메디안디노스틱
233990,01063556,질경이
234030,00874168,싸이닉솔루션
234070,00614089,에이원알폼
234080,00225706,JW생명과학
234100,00617998,폴라리스세원
234300,01014055,에스트래픽
234340,00763701,헥토파이낸셜
234690,01135057,녹십자웰빙
234920,01020524,자이글
235010,01117103,하이에이아이1호기업인수목적
235090,01095892,태경피엔에스
235980,01336373,메드팩토
236030,01085187,씨알푸드
236200,01124653,슈프리마
236340,01023822,메디젠휴먼케어
236810,01051065,엔비티
237690,00871833,에스티팜
237720,01090921,케이엠제약
237750,00525864,피앤씨테크
237820,00862853,플레이디
237880,00957735,클리오
238090,00942131,앤디포스
238120,01073678,얼라인드
238170,01011872,엔에스엠
238200,01109070,비피도
238490,00556712,힘스
238500,01118643,로보쓰리에이아이
239340,01128622,이스트에이드
239610,01011438,에이치엘사이언스
239890,01112889,피엔에이치테크
240340,01117592,인터코스
240540,01130937,한국제4호기업인수목적
240550,01073261,동방메디컬
240600,01085026,유진테크놀로지
240810,01135941,원익IPS
